session_id,acquisition_cost,time_to_value_seconds,retention_d30,funnel_stage,effort_score,friction_type,churn_reason
SESS_42214,13.917337986987457,374.6588660341498,0,Landing,1,Technical,Hard to use
SESS_42215,11.725765923569949,185.97418858720528,0,Onboarding,2,Cognitive,Too expensive
SESS_42216,35.85003717800086,63.50381947514558,0,Landing,9,Cognitive,Bugs
SESS_42217,38.91082739214838,344.75050235910714,0,Landing,10,None,Hard to use
SESS_42218,21.054125855552506,156.56896870983678,0,Onboarding,2,Cognitive,Too expensive
SESS_42219,14.189973603281308,85.54936403139666,0,Landing,1,Technical,Hard to use
SESS_42220,36.09930545399073,308.18047834525845,1,Signup,2,Cognitive,Hard to use
SESS_42221,12.550995466545736,168.87146343749887,0,Signup,6,Cognitive,Too expensive
SESS_42222,42.506790956012175,145.18809656064485,0,Landing,10,None,Found alternative
SESS_42223,48.42049789052154,334.902662835559,0,Landing,8,Technical,Hard to use
SESS_42224,37.11076009164571,150.896087164065,0,Landing,1,Cognitive,Found alternative
SESS_42225,27.085921042073974,501.17301138411625,0,Landing,7,Technical,Too expensive
SESS_42226,12.860833564357012,45.45640595116859,1,Landing,10,Cognitive,Found alternative
SESS_42227,35.37004579913641,469.5354133225609,0,Landing,3,Pricing,Bugs
SESS_42228,20.09663696375155,100.95359158842652,0,Landing,6,Cognitive,Hard to use
SESS_42229,49.43489339106033,376.3914335031279,1,Onboarding,5,Pricing,Found alternative
SESS_42230,37.55053293202414,594.3244672352153,1,Landing,4,Technical,Hard to use
SESS_42231,34.09615693904328,396.8052834008044,0,Onboarding,1,Pricing,Bugs
SESS_42232,7.3437053662572644,209.55681111771503,1,Onboarding,8,Pricing,Too expensive
SESS_42233,34.12514420519375,427.34291544415174,1,Onboarding,4,Cognitive,Too expensive
SESS_42234,17.175144307696236,245.34239046135295,0,Landing,2,Cognitive,Found alternative
SESS_42235,21.274517789784245,73.87858768070814,1,Onboarding,2,Technical,Bugs
SESS_42236,13.016551218716199,552.8696176499,0,Signup,5,Pricing,Found alternative
SESS_42237,33.2585977086553,467.0981981176748,0,Signup,9,Technical,Bugs
SESS_42238,16.264301231067144,369.01753794742103,1,Landing,4,Pricing,Found alternative
SESS_42239,11.551237333327052,492.41693453223894,0,Landing,5,Cognitive,Too expensive
SESS_42240,14.149034368784934,387.24500322848354,1,Landing,5,Technical,Hard to use
SESS_42241,9.65687377973864,464.3975993059951,0,Onboarding,2,Pricing,Hard to use
SESS_42242,39.591970053647074,424.05683777750977,0,Landing,10,Cognitive,Too expensive
SESS_42243,48.797674372908496,544.140794139722,0,Signup,1,None,Hard to use
SESS_42244,14.7671146517204,448.22169780189097,0,Paid,4,Cognitive,N/A
SESS_42245,28.59069538538082,411.199495446713,0,Landing,8,Pricing,Too expensive
SESS_42246,47.59321603123036,524.4384650811842,0,Landing,5,Cognitive,Hard to use
SESS_42247,6.186133771705359,434.12508585889327,0,Landing,8,Cognitive,Hard to use
SESS_42248,40.49609528859589,302.0198211452344,0,Paid,8,Pricing,Hard to use
SESS_42249,11.927886521707531,584.2519559600604,0,Landing,3,Pricing,Hard to use
SESS_42250,25.183705821584674,476.8300434169813,0,Landing,6,Pricing,Too expensive
SESS_42251,27.211455324118806,135.92581845114063,0,Landing,4,Cognitive,Too expensive
SESS_42252,18.619547066901028,365.9711480538672,1,Signup,10,Technical,Bugs
SESS_42253,33.417964773081835,382.622002546341,0,Landing,7,Cognitive,Too expensive
SESS_42254,14.47869554784074,451.6715771370408,1,Landing,9,Pricing,Hard to use
SESS_42255,29.327242289784934,258.8241734828348,0,Landing,6,Cognitive,Hard to use
SESS_42256,15.910250544347834,269.2355824823468,0,Signup,6,Pricing,Hard to use
SESS_42257,47.69665721993855,581.4104122512601,0,Activation,6,Cognitive,Found alternative
SESS_42258,11.125609714989155,92.51772646614873,1,Paid,9,Pricing,Too expensive
SESS_42259,23.59561799297821,585.1796318577408,0,Landing,3,Cognitive,N/A
SESS_42260,48.469730520488525,276.4449347174527,0,Signup,10,Technical,Found alternative
SESS_42261,42.86340789117845,537.6076270614626,0,Onboarding,10,Pricing,Hard to use
SESS_42262,21.10803585247074,501.13972413465746,0,Signup,5,Pricing,Too expensive
SESS_42263,34.70503526898473,481.01291406479794,0,Signup,8,Cognitive,Hard to use
SESS_42264,34.89463265048173,483.7073304398711,0,Landing,4,Cognitive,Hard to use
SESS_42265,48.29672285606133,282.1281121252777,0,Signup,2,None,Hard to use
SESS_42266,48.278101223734595,322.9590623385372,0,Onboarding,5,Technical,Found alternative
SESS_42267,47.905937328942095,69.0179006296944,0,Signup,4,Pricing,Too expensive
SESS_42268,44.91965792038678,213.5511850393133,0,Signup,1,Cognitive,Too expensive
SESS_42269,44.568356594286556,379.01089758091746,0,Paid,4,Cognitive,Too expensive
SESS_42270,11.287135483947177,380.1667568075834,0,Signup,10,Cognitive,Bugs
SESS_42271,36.10699291436619,109.87467788417489,0,Landing,8,Pricing,Bugs
SESS_42272,23.986034108328344,534.3718367047371,1,Activation,9,Pricing,N/A
SESS_42273,35.71198468367602,549.2849710407684,1,Onboarding,7,Technical,Too expensive
SESS_42274,28.43283595222172,185.28144849244484,0,Signup,9,Technical,Too expensive
SESS_42275,12.386923977791099,121.37670047597456,0,Signup,1,Cognitive,N/A
SESS_42276,47.69679809001393,142.8375490348434,0,Landing,6,Cognitive,Hard to use
SESS_42277,34.54982163238107,132.45246425768394,0,Landing,8,Cognitive,Hard to use
SESS_42278,43.48612746771873,411.66830474879777,1,Landing,4,Pricing,Too expensive
SESS_42279,41.14124309154696,145.19290447239513,0,Landing,9,Cognitive,Too expensive
SESS_42280,14.53545456490955,164.78949042000053,1,Landing,10,Cognitive,Bugs
SESS_42281,13.12731238490821,518.1980199129913,0,Onboarding,5,Technical,Too expensive
SESS_42282,6.822479017163411,91.33997737842188,0,Onboarding,9,Pricing,Hard to use
SESS_42283,38.62595465377706,395.0547079164681,1,Landing,4,Pricing,Found alternative
SESS_42284,5.813095384952806,596.7069722338907,1,Activation,7,Technical,Hard to use
SESS_42285,42.81143194945436,261.72322167278355,1,Signup,1,None,Hard to use
SESS_42286,19.14300295859386,65.54198168702163,0,Signup,6,Pricing,Hard to use
SESS_42287,23.375620369340904,252.09963238089657,1,Signup,10,Cognitive,Bugs
SESS_42288,36.88656468894423,523.831993953622,0,Paid,6,Cognitive,Hard to use
SESS_42289,37.26440169941195,184.43684765069614,0,Signup,6,Technical,Found alternative
SESS_42290,20.39927192578142,373.85209063262465,0,Signup,9,Pricing,Hard to use
SESS_42291,20.556845069635884,430.4275865513469,0,Landing,6,Pricing,Too expensive
SESS_42292,12.360448017793473,85.77926594587842,0,Onboarding,10,Pricing,Bugs
SESS_42293,47.743203608724166,335.40225147949286,0,Signup,8,Cognitive,Found alternative
SESS_42294,10.036524312382195,111.3260391084524,1,Onboarding,8,Pricing,N/A
SESS_42295,30.710634949795253,579.3614161625013,0,Landing,5,Technical,Found alternative
SESS_42296,30.979706098201035,58.22453563617272,0,Landing,1,Pricing,Hard to use
SESS_42297,36.56946505474791,48.039559493029785,1,Signup,2,Pricing,Hard to use
SESS_42298,6.7647529700212745,236.58017224183513,0,Signup,2,Pricing,Bugs
SESS_42299,47.16695226253987,313.2556372337093,1,Signup,6,None,Too expensive
SESS_42300,47.85844370421283,186.96520771828713,0,Onboarding,7,Technical,Found alternative
SESS_42301,38.217155272864325,148.15511590263839,0,Landing,9,Cognitive,Found alternative
SESS_42302,45.630179746093845,344.25694386910106,1,Signup,4,Technical,Too expensive
SESS_42303,41.41746878045241,557.4540338999419,0,Landing,5,Pricing,Hard to use
SESS_42304,8.02558303683385,377.7614241103963,0,Signup,9,Pricing,Too expensive
SESS_42305,44.580600586387675,562.8784639604381,0,Signup,3,Cognitive,N/A
SESS_42306,36.571991783507826,383.15228365278,0,Signup,2,None,Too expensive
SESS_42307,9.863910916701252,244.715951413382,0,Landing,6,Cognitive,Found alternative
SESS_42308,11.24878688498646,558.5552161010465,0,Signup,5,Pricing,Bugs
SESS_42309,21.176140319889896,44.840176317516345,0,Landing,7,Cognitive,Bugs
SESS_42310,28.26599653325485,296.9095769453016,0,Activation,5,Cognitive,Found alternative
SESS_42311,24.601688166531122,366.4988201833002,0,Landing,7,Pricing,Bugs
SESS_42312,31.624773174775566,418.3936560637785,1,Landing,10,Cognitive,Hard to use
SESS_42313,41.06087434406878,295.27858051194266,1,Landing,2,None,Hard to use
SESS_42314,46.67540413209807,506.8044124379129,0,Paid,2,Cognitive,Found alternative
SESS_42315,30.548869207365474,571.3500126046437,1,Signup,3,Pricing,N/A
SESS_42316,31.03107690232171,107.82322167283465,0,Landing,1,Technical,Too expensive
SESS_42317,41.49801882211206,537.2268306251774,0,Onboarding,5,Cognitive,Hard to use
SESS_42318,35.006053654854966,373.8211632313935,0,Signup,6,Pricing,N/A
SESS_42319,26.217207950028726,438.94018834978755,0,Signup,1,Pricing,Found alternative
SESS_42320,46.218910903285206,344.1711941606372,1,Landing,5,Cognitive,Too expensive
SESS_42321,41.624133979703785,357.6418822178427,0,Signup,7,Technical,Too expensive
SESS_42322,48.08548048595613,268.7561654340685,0,Signup,3,Cognitive,Too expensive
SESS_42323,29.65868195618203,552.2153696725246,0,Landing,6,Technical,Found alternative
SESS_42324,7.0956507631979395,439.91618112346225,0,Landing,3,Cognitive,Too expensive
SESS_42325,30.578255425905922,392.7112408052175,1,Paid,5,Pricing,Hard to use
SESS_42326,33.87737890452503,295.7200064110815,0,Activation,8,Cognitive,Bugs
SESS_42327,14.719961387011093,563.6808417290348,0,Landing,6,Pricing,Hard to use
SESS_42328,38.51575646314763,246.35260047117364,0,Landing,6,Cognitive,Bugs
SESS_42329,22.050450876067305,366.7261307673715,0,Landing,5,Pricing,Hard to use
SESS_42330,39.58872491237669,503.0178260725729,0,Landing,1,Pricing,Bugs
SESS_42331,7.56174017610905,410.46171494963926,0,Onboarding,3,Technical,Too expensive
SESS_42332,37.22917008223243,374.1810292824985,1,Onboarding,9,Pricing,Hard to use
SESS_42333,24.463010211256584,537.1655205817057,0,Landing,1,Cognitive,Hard to use
SESS_42334,42.52029226897753,455.2517170162136,0,Landing,5,Technical,Found alternative
SESS_42335,11.176666660300967,409.76744849568234,0,Onboarding,10,Cognitive,Hard to use
SESS_42336,18.258954181584137,237.95842047300965,0,Landing,3,Cognitive,Found alternative
SESS_42337,16.23895392181393,133.0334989808531,0,Landing,4,Technical,Bugs
SESS_42338,42.483013288098334,356.2553486612789,0,Onboarding,2,Cognitive,Hard to use
SESS_42339,42.6538765361046,402.081523024893,0,Paid,6,Pricing,Found alternative
SESS_42340,7.926766557414439,442.3287006029315,0,Signup,9,Technical,Hard to use
SESS_42341,22.698821214143262,177.3486702891001,0,Paid,6,Pricing,Found alternative
SESS_42342,34.597139707466255,325.32681895341256,0,Onboarding,8,Cognitive,N/A
SESS_42343,7.04260364069856,366.92004702648507,0,Landing,6,Cognitive,N/A
SESS_42344,42.05987518763998,303.0695344727968,0,Onboarding,9,None,Bugs
SESS_42345,46.49804612443744,102.04775676057928,0,Signup,3,Cognitive,Too expensive
SESS_42346,17.126415036907055,203.3163305649886,1,Landing,10,Technical,Found alternative
SESS_42347,26.931251363826117,501.696843761457,0,Landing,8,Cognitive,Found alternative
SESS_42348,30.339295229773292,374.2613952913052,1,Onboarding,6,None,Found alternative
SESS_42349,38.41052295087548,140.94506843088536,0,Activation,1,Pricing,Hard to use
SESS_42350,5.057116600545098,518.8351208234562,1,Signup,7,None,Hard to use
SESS_42351,32.08092861662919,456.54308782162764,0,Signup,6,None,Too expensive
SESS_42352,36.76439989444721,261.3102301159155,1,Landing,2,Pricing,Hard to use
SESS_42353,24.879020964467284,40.33489362533243,0,Signup,10,Cognitive,Hard to use
SESS_42354,11.19359127893803,57.143357903300924,1,Signup,6,Cognitive,Hard to use
SESS_42355,16.302526738168076,521.4262403614483,0,Landing,8,Cognitive,Too expensive
SESS_42356,14.628225367838992,367.28779156065474,1,Onboarding,2,Cognitive,Too expensive
SESS_42357,47.021732499590314,380.6452059601833,1,Landing,6,Pricing,N/A
SESS_42358,26.78671279824588,62.43328977734784,0,Signup,9,Technical,Bugs
SESS_42359,7.567180200167503,189.83505973497654,0,Signup,5,Pricing,Bugs
SESS_42360,19.38180995085566,178.39791648790975,0,Signup,9,None,Found alternative
SESS_42361,17.87436921352407,59.91673692970808,0,Activation,1,Technical,N/A
SESS_42362,26.211231273555182,270.04632542761993,0,Landing,5,Pricing,Too expensive
SESS_42363,27.555750863665555,237.19507657398432,0,Signup,7,Cognitive,Found alternative
SESS_42364,40.452445988746156,491.1286138227307,0,Landing,5,Cognitive,Too expensive
SESS_42365,39.63691778204112,236.50089858149985,0,Landing,3,Technical,Hard to use
SESS_42366,45.14212906493284,255.24711668580093,1,Paid,2,Cognitive,Hard to use
SESS_42367,45.210597428416904,397.69333950200394,0,Landing,9,Technical,Hard to use
SESS_42368,38.34462625798095,531.1569925847429,1,Landing,8,Technical,Hard to use
SESS_42369,49.36464254807333,496.3467982919372,0,Activation,10,Technical,Hard to use
SESS_42370,7.063530999504118,383.2652466769278,0,Landing,10,Cognitive,Found alternative
SESS_42371,19.956484677158215,467.87182052621154,1,Signup,3,Cognitive,N/A
SESS_42372,42.51252730263178,194.47462480705445,0,Signup,10,Cognitive,N/A
SESS_42373,20.336724540460835,452.08963666831943,0,Activation,1,Cognitive,Hard to use
SESS_42374,41.14368176219278,161.2802211256881,0,Paid,1,Technical,Too expensive
SESS_42375,46.18125132155095,249.47772095199616,0,Onboarding,1,Technical,Too expensive
SESS_42376,5.981005940838433,323.6709727885906,0,Landing,5,Pricing,Too expensive
SESS_42377,22.758523765299365,332.45771583384266,0,Landing,4,Cognitive,Found alternative
SESS_42378,14.61164426344919,392.6649291055065,0,Signup,10,Technical,Found alternative
SESS_42379,24.359289159045094,522.6761139151652,0,Landing,5,Pricing,Too expensive
SESS_42380,17.24210048872075,464.81767592551347,0,Activation,10,Technical,Bugs
SESS_42381,48.317664319827216,454.27427546627814,1,Signup,3,Cognitive,N/A
SESS_42382,22.54849223198407,541.0886495870052,0,Landing,7,Technical,Found alternative
SESS_42383,36.97611786237705,153.94821297194457,1,Landing,4,Pricing,Hard to use
SESS_42384,23.1485826988922,180.50777451702987,0,Landing,4,Technical,Too expensive
SESS_42385,13.648099058780678,482.6646988947121,0,Landing,1,Technical,Too expensive
SESS_42386,37.64601897994644,332.02339275625724,0,Landing,3,Cognitive,Found alternative
SESS_42387,9.9735324475321,40.06657891325496,0,Signup,8,Technical,Too expensive
SESS_42388,22.428543465134936,167.1436370320118,0,Signup,2,Pricing,N/A
SESS_42389,20.807634510705284,142.569807083765,1,Signup,8,Cognitive,Hard to use
SESS_42390,34.457378112560534,229.5411849137459,0,Landing,10,Cognitive,Too expensive
SESS_42391,33.055009225591206,530.1974905503212,0,Onboarding,4,Cognitive,Too expensive
SESS_42392,34.82826428401134,318.57792688746736,0,Signup,7,Cognitive,Found alternative
SESS_42393,25.708311084114605,429.98994671737114,0,Activation,2,Technical,Too expensive
SESS_42394,23.4787681100305,361.4409128003557,0,Landing,6,Technical,N/A
SESS_42395,46.55742728594211,249.2479471993538,0,Landing,1,Pricing,Hard to use
SESS_42396,13.384390869194206,282.92549331649093,0,Signup,7,Cognitive,Too expensive
SESS_42397,34.932173903587056,510.7323210428166,0,Signup,5,Cognitive,Too expensive
SESS_42398,10.410327308356374,570.2128479321792,0,Activation,3,Technical,N/A
SESS_42399,27.137286995361105,146.3392548178636,0,Onboarding,3,Cognitive,Found alternative
SESS_42400,22.354882099653725,120.27086735598714,0,Signup,3,Cognitive,Too expensive
SESS_42401,39.31450085820965,38.54615823570499,1,Landing,7,Cognitive,Too expensive
SESS_42402,49.52176944657665,88.18400879235949,0,Landing,10,Pricing,Hard to use
SESS_42403,8.214236634371385,518.4032013898066,0,Landing,5,Pricing,Too expensive
SESS_42404,33.10147765716829,216.88604663811418,0,Signup,4,Pricing,Too expensive
SESS_42405,5.803781018614932,316.98856588839624,1,Onboarding,8,Cognitive,Found alternative
SESS_42406,48.32478437760307,244.43857719539383,1,Paid,1,Pricing,Too expensive
SESS_42407,11.745757130956239,415.4952041378991,0,Onboarding,5,None,Found alternative
SESS_42408,23.100583896215117,283.5778778057619,1,Landing,9,Pricing,Hard to use
SESS_42409,19.595479081368282,528.107299736423,0,Landing,4,Technical,Bugs
SESS_42410,8.12349298361642,569.3464122305129,0,Onboarding,7,Pricing,Bugs
SESS_42411,38.886795582059975,370.52126534039303,0,Landing,1,Technical,Hard to use
SESS_42412,30.934673570650666,544.0867380202504,0,Landing,2,Cognitive,Bugs
SESS_42413,26.095855787639717,486.72580311227745,0,Activation,6,Pricing,N/A
SESS_42414,36.90975452792101,344.87920096635,1,Landing,4,Cognitive,N/A
SESS_42415,45.86362461837324,310.8044837191761,0,Onboarding,7,Pricing,Hard to use
SESS_42416,20.281680806700393,365.99193331940916,0,Signup,4,Cognitive,Found alternative
SESS_42417,11.241974082584246,441.39456983036354,0,Onboarding,2,Technical,Too expensive
SESS_42418,31.000209655935276,596.1845938943869,1,Onboarding,1,Pricing,Too expensive
SESS_42419,30.273595078936133,342.58183842171866,0,Signup,10,Cognitive,Found alternative
SESS_42420,30.105558595527956,300.20673673456315,0,Onboarding,7,Technical,Too expensive
SESS_42421,33.15182356295771,567.8259919707597,0,Landing,5,Technical,Hard to use
SESS_42422,38.28416969126077,353.6132043092938,0,Landing,7,Cognitive,Hard to use
SESS_42423,9.064073503294587,295.49435476380717,0,Paid,10,Cognitive,Hard to use
SESS_42424,30.231787327527883,144.49512059895147,0,Landing,1,None,Found alternative
SESS_42425,11.366240410045595,49.31470701565392,0,Landing,4,Pricing,Too expensive
SESS_42426,25.41199078741421,316.04253666616785,0,Signup,10,Pricing,Hard to use
SESS_42427,16.87282854468201,565.7048986195167,0,Onboarding,8,Technical,Too expensive
SESS_42428,41.2314862515404,80.89913773185039,0,Activation,5,None,Too expensive
SESS_42429,25.01143065417648,56.36548668791576,0,Landing,7,None,Hard to use
SESS_42430,41.24643975106888,130.88225282188915,1,Activation,4,Cognitive,Bugs
SESS_42431,22.20107492142043,295.8833536280119,0,Onboarding,7,Pricing,Too expensive
SESS_42432,23.882849754138903,219.91616152614938,0,Activation,1,Cognitive,Too expensive
SESS_42433,31.17832473500337,199.15843890919422,0,Landing,9,Pricing,Hard to use
SESS_42434,42.85274989118085,191.4277475440606,0,Signup,9,Cognitive,N/A
SESS_42435,17.812194907108122,36.77865599330891,0,Landing,7,Pricing,Found alternative
SESS_42436,7.283123750619785,546.4338875877739,1,Signup,7,Cognitive,Found alternative
