user_id,retention_d30,login_frequency,habit_score,plan_type,nps_score
USR_45938,1,11,68,Pro,5
USR_45939,0,7,34,Pro,4
USR_45940,1,12,13,Basic,4
USR_45941,0,12,21,Basic,5
USR_45942,0,9,74,Pro,10
USR_45943,0,11,20,Basic,10
USR_45944,1,12,23,Basic,7
USR_45945,1,16,73,Basic,5
USR_45946,0,1,5,Basic,1
USR_45947,1,6,11,Basic,4
USR_45948,0,6,3,Basic,3
USR_45949,1,5,98,Basic,3
USR_45950,0,8,27,Pro,9
USR_45951,1,15,69,Pro,3
USR_45952,0,9,37,Basic,6
USR_45953,0,5,39,Basic,5
USR_45954,0,3,67,Basic,6
USR_45955,1,6,88,Basic,9
USR_45956,0,19,20,Basic,10
USR_45957,0,5,1,Basic,9
USR_45958,1,11,25,Basic,10
USR_45959,0,4,31,Basic,3
USR_45960,1,4,47,Basic,2
USR_45961,0,2,12,Pro,1
USR_45962,0,2,50,Basic,2
USR_45963,0,4,61,Basic,5
USR_45964,0,6,17,Enterprise,10
USR_45965,0,6,62,Basic,9
USR_45966,0,14,1,Basic,5
USR_45967,0,10,62,Pro,7
USR_45968,1,8,83,Basic,4
USR_45969,1,16,56,Pro,2
USR_45970,0,12,48,Basic,9
USR_45971,1,8,76,Pro,6
USR_45972,0,2,32,Basic,3
USR_45973,1,13,82,Enterprise,1
USR_45974,0,8,37,Basic,8
USR_45975,0,13,80,Basic,1
USR_45976,1,15,74,Basic,1
USR_45977,1,11,14,Pro,4
USR_45978,1,13,64,Pro,8
USR_45979,0,10,78,Basic,10
USR_45980,1,16,79,Basic,8
USR_45981,1,12,81,Basic,10
USR_45982,0,2,32,Enterprise,2
USR_45983,0,19,95,Basic,9
USR_45984,1,2,56,Basic,6
USR_45985,0,8,6,Basic,1
USR_45986,0,15,11,Pro,10
USR_45987,0,10,20,Basic,5
USR_45988,0,4,31,Basic,10
USR_45989,1,7,44,Basic,7
USR_45990,0,8,82,Basic,7
USR_45991,0,15,35,Enterprise,9
USR_45992,0,16,49,Enterprise,5
USR_45993,1,2,87,Enterprise,3
USR_45994,1,12,51,Basic,7
USR_45995,1,17,90,Pro,2
USR_45996,0,18,16,Basic,10
USR_45997,1,19,98,Basic,4
USR_45998,0,15,54,Enterprise,3
USR_45999,0,18,43,Pro,1
USR_46000,0,1,34,Basic,6
USR_46001,1,10,99,Basic,6
USR_46002,0,2,31,Basic,7
USR_46003,0,13,91,Basic,1
USR_46004,0,18,79,Enterprise,2
USR_46005,1,17,75,Basic,7
USR_46006,0,1,5,Basic,8
USR_46007,0,15,85,Enterprise,10
USR_46008,0,3,92,Basic,5
USR_46009,1,18,68,Basic,10
USR_46010,0,5,59,Basic,4
USR_46011,0,7,43,Basic,6
USR_46012,0,18,47,Pro,10
USR_46013,0,8,72,Basic,9
USR_46014,0,12,92,Enterprise,3
USR_46015,0,2,24,Basic,7
USR_46016,1,6,22,Basic,9
USR_46017,1,10,37,Pro,9
USR_46018,0,13,9,Basic,4
USR_46019,0,13,81,Pro,5
USR_46020,1,17,76,Basic,6
USR_46021,0,16,54,Pro,10
USR_46022,1,6,40,Basic,5
USR_46023,0,7,23,Basic,9
USR_46024,0,6,77,Basic,5
USR_46025,0,8,19,Basic,2
USR_46026,1,6,76,Pro,6
USR_46027,0,17,61,Basic,6
USR_46028,0,12,72,Basic,8
USR_46029,0,9,93,Pro,8
USR_46030,1,7,36,Basic,10
USR_46031,0,11,14,Basic,5
USR_46032,0,14,37,Pro,2
USR_46033,0,13,78,Basic,5
USR_46034,0,14,59,Basic,3
USR_46035,1,18,65,Pro,9
USR_46036,0,16,1,Pro,5
USR_46037,0,14,68,Basic,6
USR_46038,0,3,44,Basic,10
USR_46039,0,15,51,Basic,5
USR_46040,1,19,29,Basic,4
USR_46041,1,5,80,Basic,10
USR_46042,1,12,76,Pro,4
USR_46043,0,12,48,Basic,1
USR_46044,0,16,66,Basic,3
USR_46045,0,4,84,Basic,7
USR_46046,0,6,4,Basic,8
USR_46047,0,1,58,Enterprise,7
USR_46048,1,8,69,Pro,2
USR_46049,0,17,27,Basic,2
USR_46050,0,9,20,Enterprise,3
USR_46051,0,6,78,Basic,6
USR_46052,1,4,45,Basic,6
USR_46053,0,11,13,Basic,9
USR_46054,1,5,80,Basic,1
USR_46055,0,16,31,Basic,4
USR_46056,0,8,24,Basic,2
USR_46057,1,11,71,Enterprise,8
USR_46058,0,12,48,Basic,4
USR_46059,1,7,34,Basic,2
USR_46060,1,10,65,Pro,2
USR_46061,0,9,52,Basic,10
USR_46062,0,16,44,Basic,1
USR_46063,1,9,75,Basic,5
USR_46064,1,19,77,Pro,7
USR_46065,0,11,42,Basic,5
USR_46066,0,6,65,Basic,2
USR_46067,1,2,95,Enterprise,4
USR_46068,1,13,26,Basic,3
USR_46069,0,4,19,Pro,9
USR_46070,1,15,71,Enterprise,2
USR_46071,1,13,81,Basic,5
USR_46072,0,16,26,Enterprise,8
USR_46073,0,6,37,Basic,6
USR_46074,0,11,91,Basic,9
USR_46075,0,1,76,Pro,8
USR_46076,0,3,47,Basic,5
USR_46077,1,8,52,Basic,4
USR_46078,1,16,68,Basic,7
USR_46079,0,11,12,Enterprise,3
USR_46080,0,19,87,Pro,2
USR_46081,1,2,9,Basic,3
USR_46082,1,15,94,Basic,5
USR_46083,1,12,34,Basic,6
USR_46084,0,14,2,Basic,7
USR_46085,0,4,34,Basic,8
USR_46086,0,16,6,Basic,10
USR_46087,0,16,16,Basic,4
USR_46088,0,15,44,Basic,6
USR_46089,1,18,47,Enterprise,7
USR_46090,0,10,49,Basic,1
USR_46091,0,12,50,Basic,3
USR_46092,0,17,5,Pro,4
USR_46093,1,17,42,Enterprise,7
USR_46094,0,10,92,Basic,7
USR_46095,1,6,21,Basic,1
USR_46096,1,4,89,Pro,6
USR_46097,1,8,12,Basic,5
USR_46098,1,15,62,Basic,2
USR_46099,1,7,93,Basic,8
USR_46100,0,8,89,Basic,4
USR_46101,0,9,90,Pro,10
USR_46102,1,8,39,Basic,5
USR_46103,0,16,2,Basic,5
USR_46104,0,3,57,Basic,9
USR_46105,1,18,42,Basic,5
USR_46106,0,19,75,Basic,6
USR_46107,1,18,29,Basic,10
USR_46108,0,4,43,Basic,6
USR_46109,0,18,6,Basic,8
USR_46110,1,18,96,Pro,4
USR_46111,0,1,35,Enterprise,7
USR_46112,0,10,57,Basic,10
USR_46113,0,9,45,Basic,4
USR_46114,0,18,66,Basic,9
USR_46115,1,18,35,Basic,5
USR_46116,0,1,22,Basic,3
USR_46117,0,1,70,Pro,3
USR_46118,1,17,58,Basic,4
USR_46119,0,5,65,Basic,8
USR_46120,0,12,10,Basic,1
USR_46121,0,15,86,Basic,10
USR_46122,0,17,91,Basic,3
USR_46123,0,19,16,Basic,2
USR_46124,1,9,70,Basic,3
USR_46125,0,16,98,Basic,4
USR_46126,0,17,54,Pro,5
USR_46127,0,5,67,Basic,10
USR_46128,0,19,27,Pro,7
USR_46129,0,18,37,Basic,4
USR_46130,1,4,20,Pro,2
USR_46131,0,3,62,Basic,4
USR_46132,0,1,81,Basic,2
USR_46133,0,16,21,Basic,10
USR_46134,0,8,95,Basic,9
USR_46135,1,17,1,Pro,4
USR_46136,0,7,31,Pro,9
USR_46137,0,19,25,Pro,8
USR_46138,0,11,56,Basic,10
USR_46139,0,14,72,Pro,10
USR_46140,0,11,56,Basic,7
USR_46141,0,11,54,Basic,2
USR_46142,0,2,61,Basic,5
USR_46143,1,13,12,Basic,10
USR_46144,1,1,18,Basic,5
USR_46145,0,15,70,Pro,1
USR_46146,1,8,75,Pro,10
USR_46147,1,17,49,Basic,5
USR_46148,0,7,21,Pro,1
USR_46149,0,5,76,Basic,10
USR_46150,0,1,97,Basic,3
USR_46151,1,10,84,Basic,4
USR_46152,0,5,42,Basic,2
USR_46153,0,14,67,Pro,10
USR_46154,0,3,7,Basic,10
USR_46155,0,15,50,Basic,2
USR_46156,1,2,90,Basic,3
USR_46157,0,8,84,Basic,2
USR_46158,1,7,71,Basic,4
USR_46159,1,9,61,Enterprise,10
USR_46160,1,18,29,Basic,9
USR_46161,1,5,6,Basic,1
USR_46162,0,2,50,Basic,5
USR_46163,1,10,31,Basic,4
USR_46164,1,14,4,Basic,3
USR_46165,1,15,47,Basic,6
USR_46166,1,17,93,Pro,5
USR_46167,1,7,95,Basic,8
USR_46168,1,1,51,Basic,2
USR_46169,0,14,32,Basic,7
USR_46170,0,15,75,Basic,5
USR_46171,0,6,34,Pro,1
USR_46172,0,4,35,Basic,9
USR_46173,0,7,46,Basic,5
USR_46174,0,19,92,Basic,5
USR_46175,0,14,65,Basic,9
USR_46176,0,9,44,Pro,3
USR_46177,1,14,97,Basic,4
USR_46178,0,11,41,Basic,4
USR_46179,0,8,72,Basic,3
USR_46180,0,16,28,Pro,5
USR_46181,1,6,84,Basic,2
USR_46182,0,4,82,Basic,7
USR_46183,1,19,43,Basic,3
USR_46184,0,10,28,Pro,9
USR_46185,0,5,99,Basic,2
USR_46186,0,1,28,Enterprise,4
USR_46187,1,5,31,Basic,2
USR_46188,1,5,83,Basic,8
USR_46189,1,15,85,Basic,8
USR_46190,0,12,16,Basic,7
USR_46191,0,11,14,Basic,3
USR_46192,0,14,87,Basic,6
USR_46193,0,13,98,Pro,5
USR_46194,0,16,44,Pro,9
USR_46195,1,10,62,Basic,4
USR_46196,0,1,8,Basic,10
USR_46197,0,12,23,Basic,9
USR_46198,1,4,15,Enterprise,1
USR_46199,0,11,74,Basic,8
USR_46200,1,1,85,Pro,8
USR_46201,0,14,14,Basic,6
USR_46202,0,2,32,Enterprise,8
USR_46203,0,5,67,Pro,2
USR_46204,1,2,89,Basic,7
USR_46205,0,18,57,Basic,2
USR_46206,0,8,86,Basic,9
USR_46207,0,13,53,Basic,5
USR_46208,1,11,81,Pro,7
USR_46209,0,10,82,Basic,8
USR_46210,0,7,55,Pro,9
USR_46211,0,6,17,Basic,5
USR_46212,0,9,40,Basic,9
USR_46213,0,8,53,Basic,2
USR_46214,0,5,39,Basic,1
USR_46215,1,11,88,Basic,1
USR_46216,0,7,77,Basic,2
USR_46217,0,3,43,Enterprise,6
USR_46218,0,1,70,Basic,9
USR_46219,0,8,49,Basic,8
USR_46220,0,13,38,Basic,9
USR_46221,0,1,17,Basic,5
USR_46222,1,19,34,Basic,9
USR_46223,0,5,56,Basic,6
USR_46224,0,1,52,Enterprise,6
USR_46225,0,13,73,Basic,6
USR_46226,1,7,51,Basic,10
USR_46227,0,8,88,Basic,5
USR_46228,0,9,84,Basic,10
USR_46229,0,16,60,Pro,10
USR_46230,0,12,1,Basic,1
USR_46231,0,3,36,Basic,10
USR_46232,1,7,21,Basic,9
USR_46233,0,9,10,Basic,6
USR_46234,0,4,57,Basic,10
USR_46235,0,8,13,Basic,8
USR_46236,1,2,94,Pro,9
USR_46237,1,13,71,Basic,1
USR_46238,1,7,93,Basic,6
USR_46239,0,7,7,Enterprise,9
USR_46240,0,5,68,Pro,2
USR_46241,1,7,29,Enterprise,3
USR_46242,0,4,65,Basic,1
USR_46243,0,8,82,Basic,8
USR_46244,0,15,33,Enterprise,9
USR_46245,0,4,60,Pro,7
USR_46246,0,18,57,Pro,6
USR_46247,0,13,36,Basic,7
USR_46248,0,2,65,Basic,6
USR_46249,0,14,13,Pro,6
USR_46250,1,11,78,Basic,8
USR_46251,1,12,34,Basic,3
USR_46252,0,10,19,Basic,6
USR_46253,1,17,63,Pro,4
USR_46254,0,1,4,Pro,3
USR_46255,0,14,31,Enterprise,9
USR_46256,1,7,52,Pro,4
USR_46257,1,1,14,Basic,5
USR_46258,1,6,91,Basic,4
USR_46259,0,12,77,Basic,7
USR_46260,0,9,94,Basic,9
USR_46261,1,6,32,Basic,7
USR_46262,0,5,43,Pro,8
USR_46263,0,9,34,Basic,3
USR_46264,1,7,23,Pro,9
USR_46265,1,16,37,Basic,8
USR_46266,0,3,32,Basic,6
USR_46267,0,10,89,Basic,9
USR_46268,1,3,66,Pro,1
USR_46269,1,13,41,Basic,9
USR_46270,0,11,52,Pro,2
USR_46271,1,17,63,Basic,1
USR_46272,1,11,27,Basic,10
USR_46273,0,4,41,Basic,2
USR_46274,1,15,23,Basic,6
USR_46275,0,1,77,Basic,10
USR_46276,0,19,80,Basic,4
USR_46277,0,3,18,Pro,9
USR_46278,0,2,54,Basic,3
USR_46279,0,12,82,Basic,6
USR_46280,1,8,63,Basic,10
USR_46281,0,1,64,Basic,10
USR_46282,0,11,14,Basic,7
USR_46283,1,11,57,Basic,6
USR_46284,1,9,2,Basic,3
USR_46285,0,11,64,Basic,1
USR_46286,1,11,68,Basic,2
USR_46287,0,5,75,Basic,10
USR_46288,0,17,93,Basic,1
USR_46289,0,18,60,Basic,5
USR_46290,1,5,88,Basic,6
USR_46291,0,2,66,Basic,8
USR_46292,0,2,29,Basic,1
USR_46293,0,13,43,Enterprise,3
USR_46294,1,11,47,Basic,1
USR_46295,0,18,86,Basic,7
USR_46296,0,16,28,Pro,1
USR_46297,0,3,67,Pro,5
USR_46298,0,1,49,Pro,7
USR_46299,1,9,81,Basic,8
USR_46300,1,16,46,Enterprise,2
USR_46301,1,13,86,Basic,1
USR_46302,1,4,99,Basic,10
USR_46303,0,9,52,Basic,6
USR_46304,1,14,75,Basic,2
USR_46305,0,2,75,Basic,2
USR_46306,0,17,26,Basic,9
USR_46307,0,18,38,Pro,3
USR_46308,0,10,76,Enterprise,8
USR_46309,1,10,60,Basic,5
USR_46310,1,5,77,Pro,8
USR_46311,1,7,28,Pro,6
USR_46312,1,15,59,Basic,7
USR_46313,0,13,80,Basic,4
USR_46314,0,8,94,Basic,9
USR_46315,0,10,47,Basic,6
USR_46316,0,18,81,Pro,10
USR_46317,0,3,85,Pro,3
USR_46318,0,8,87,Basic,3
USR_46319,0,8,29,Basic,4
USR_46320,0,4,17,Basic,4
USR_46321,1,9,70,Pro,2
USR_46322,0,15,2,Basic,5
USR_46323,0,5,75,Basic,9
USR_46324,0,2,15,Basic,5
USR_46325,1,13,82,Pro,4
USR_46326,0,7,70,Basic,2
USR_46327,1,14,64,Basic,10
USR_46328,0,11,84,Basic,4
USR_46329,0,8,52,Basic,8
USR_46330,0,13,56,Basic,6
USR_46331,0,2,99,Pro,8
USR_46332,0,7,10,Basic,6
USR_46333,1,5,20,Basic,6
USR_46334,0,19,71,Basic,3
USR_46335,0,15,35,Basic,6
USR_46336,1,5,75,Basic,4
USR_46337,0,15,76,Basic,7
USR_46338,0,8,60,Basic,5
USR_46339,1,16,3,Basic,7
USR_46340,0,3,99,Basic,10
USR_46341,0,18,91,Basic,1
USR_46342,1,18,5,Pro,3
USR_46343,0,10,25,Basic,9
USR_46344,0,8,51,Pro,6
USR_46345,1,8,91,Basic,2
USR_46346,1,8,71,Enterprise,4
USR_46347,1,13,48,Basic,5
USR_46348,0,19,17,Basic,4
USR_46349,0,15,34,Pro,6
USR_46350,0,3,6,Basic,10
USR_46351,0,2,3,Basic,5
USR_46352,0,13,19,Basic,9
USR_46353,1,2,78,Basic,9
USR_46354,1,19,4,Basic,8
USR_46355,1,3,35,Basic,8
USR_46356,1,11,53,Basic,3
USR_46357,1,17,56,Basic,5
USR_46358,0,9,31,Basic,4
USR_46359,0,19,22,Enterprise,8
USR_46360,0,8,31,Basic,3
USR_46361,0,16,79,Basic,1
USR_46362,1,10,4,Basic,2
USR_46363,0,4,26,Enterprise,7
USR_46364,0,17,95,Pro,3
USR_46365,0,18,69,Basic,7
USR_46366,0,10,98,Basic,6
USR_46367,1,16,15,Basic,3
USR_46368,0,19,61,Basic,9
USR_46369,0,9,17,Basic,2
USR_46370,1,6,78,Basic,3
USR_46371,0,10,81,Basic,1
USR_46372,0,6,6,Basic,8
USR_46373,0,5,12,Enterprise,4
USR_46374,1,18,70,Pro,8
USR_46375,0,19,70,Basic,5
USR_46376,1,12,18,Basic,7
USR_46377,0,1,88,Pro,3
USR_46378,0,4,62,Basic,9
USR_46379,0,6,84,Pro,4
USR_46380,0,15,44,Basic,8
USR_46381,1,9,50,Pro,9
USR_46382,1,1,10,Basic,6
USR_46383,0,1,42,Basic,6
USR_46384,0,7,1,Basic,5
USR_46385,1,15,69,Basic,6
USR_46386,0,17,20,Enterprise,1
USR_46387,1,2,91,Basic,8
USR_46388,0,16,7,Basic,8
USR_46389,0,8,22,Basic,2
USR_46390,1,19,91,Basic,4
USR_46391,1,11,21,Pro,1
USR_46392,0,19,68,Pro,1
USR_46393,0,12,39,Basic,3
USR_46394,0,2,55,Pro,3
USR_46395,0,6,58,Basic,3
USR_46396,1,16,37,Basic,3
USR_46397,0,18,85,Basic,10
USR_46398,1,14,79,Pro,1
USR_46399,1,10,66,Basic,3
USR_46400,0,3,23,Basic,4
USR_46401,1,11,91,Pro,4
USR_46402,0,14,39,Basic,5
USR_46403,0,14,19,Basic,9
USR_46404,0,5,82,Basic,2
USR_46405,1,3,92,Basic,3
USR_46406,0,17,61,Pro,5
USR_46407,0,14,92,Basic,8
USR_46408,1,1,34,Basic,4
USR_46409,0,8,58,Basic,2
USR_46410,1,6,52,Basic,6
USR_46411,0,3,7,Basic,8
USR_46412,0,5,37,Basic,1
USR_46413,1,15,83,Basic,6
USR_46414,1,3,33,Basic,5
USR_46415,1,6,14,Pro,10
USR_46416,0,19,59,Pro,5
USR_46417,0,19,42,Basic,4
USR_46418,1,7,90,Enterprise,8
USR_46419,0,8,73,Basic,8
USR_46420,0,1,39,Pro,10
USR_46421,0,14,78,Pro,6
USR_46422,0,16,28,Basic,1
USR_46423,1,11,55,Basic,10
USR_46424,1,8,97,Basic,8
USR_46425,0,16,85,Basic,3
USR_46426,0,14,31,Basic,5
USR_46427,0,19,58,Basic,2
USR_46428,1,14,82,Enterprise,8
USR_46429,0,10,63,Basic,6
USR_46430,1,6,64,Basic,5
USR_46431,0,5,95,Basic,5
USR_46432,1,14,43,Basic,3
USR_46433,0,4,6,Pro,4
USR_46434,1,7,3,Basic,2
USR_46435,1,8,8,Basic,8
USR_46436,1,3,41,Basic,1
USR_46437,0,9,42,Basic,9
USR_46438,1,16,35,Basic,5
USR_46439,0,16,73,Basic,10
USR_46440,0,5,54,Pro,7
USR_46441,0,11,15,Basic,7
USR_46442,0,15,44,Pro,4
USR_46443,1,6,49,Basic,5
USR_46444,0,2,72,Enterprise,3
USR_46445,0,4,15,Basic,3
USR_46446,0,13,5,Enterprise,10
USR_46447,1,3,39,Pro,7
USR_46448,0,8,97,Basic,6
USR_46449,1,5,12,Basic,4
USR_46450,0,10,20,Basic,10
USR_46451,0,11,79,Basic,1
USR_46452,0,12,10,Enterprise,10
USR_46453,1,4,74,Enterprise,1
USR_46454,0,16,6,Basic,10
USR_46455,0,3,22,Basic,5
USR_46456,1,18,28,Basic,2
USR_46457,1,4,68,Pro,4
USR_46458,1,12,69,Basic,10
USR_46459,1,5,37,Basic,8
USR_46460,1,19,72,Enterprise,10
USR_46461,1,4,27,Basic,10
USR_46462,0,3,39,Basic,6
USR_46463,0,18,81,Basic,10
USR_46464,1,1,5,Basic,2
USR_46465,1,1,35,Basic,7
USR_46466,0,1,52,Pro,7
USR_46467,1,2,22,Pro,2
USR_46468,1,16,52,Basic,4
USR_46469,1,11,79,Basic,4
USR_46470,1,18,26,Enterprise,7
USR_46471,0,5,78,Basic,2
USR_46472,1,13,91,Enterprise,4
USR_46473,1,3,31,Pro,8
USR_46474,1,8,94,Pro,10
USR_46475,0,1,91,Basic,6
USR_46476,0,8,79,Pro,4
USR_46477,0,6,73,Pro,5
USR_46478,1,9,84,Basic,2
USR_46479,0,15,69,Basic,8
USR_46480,1,18,81,Basic,6
USR_46481,0,6,91,Basic,7
USR_46482,1,5,69,Basic,2
USR_46483,0,6,62,Pro,9
USR_46484,0,18,63,Basic,5
USR_46485,1,13,66,Basic,1
USR_46486,0,1,29,Basic,5
USR_46487,1,18,21,Basic,2
USR_46488,0,6,38,Basic,6
USR_46489,1,3,46,Basic,7
USR_46490,0,2,37,Pro,10
USR_46491,0,14,81,Pro,9
USR_46492,0,4,27,Pro,6
USR_46493,0,14,49,Enterprise,1
USR_46494,1,5,97,Basic,10
USR_46495,0,7,36,Basic,5
USR_46496,1,9,66,Basic,8
USR_46497,1,6,85,Basic,3
USR_46498,1,5,66,Basic,1
USR_46499,0,19,5,Enterprise,8
USR_46500,0,16,38,Pro,5
USR_46501,1,11,19,Basic,6
USR_46502,1,19,78,Basic,6
USR_46503,0,17,44,Pro,3
USR_46504,0,15,18,Basic,7
USR_46505,1,3,35,Basic,4
USR_46506,0,7,63,Basic,5
USR_46507,1,14,60,Basic,3
USR_46508,0,11,38,Basic,4
USR_46509,1,13,59,Pro,6
USR_46510,0,5,12,Basic,10
USR_46511,0,11,4,Basic,10
USR_46512,0,9,40,Basic,7
USR_46513,1,17,25,Pro,8
USR_46514,1,4,58,Basic,6
USR_46515,0,9,95,Basic,10
USR_46516,1,2,54,Basic,9
USR_46517,0,2,79,Basic,9
USR_46518,0,3,80,Basic,10
USR_46519,1,15,9,Basic,8
USR_46520,0,18,61,Basic,5
USR_46521,0,9,72,Basic,2
USR_46522,0,13,92,Basic,9
USR_46523,0,17,31,Pro,8
USR_46524,0,8,57,Basic,6
USR_46525,0,10,30,Pro,7
USR_46526,1,18,84,Basic,7
USR_46527,0,17,59,Basic,9
USR_46528,0,11,99,Basic,10
USR_46529,0,7,35,Basic,7
USR_46530,1,7,70,Basic,3
USR_46531,1,8,9,Basic,6
USR_46532,0,14,40,Basic,9
USR_46533,0,15,37,Basic,10
USR_46534,1,5,4,Basic,9
USR_46535,1,10,51,Basic,4
USR_46536,0,8,27,Basic,2
USR_46537,0,6,50,Basic,6
USR_46538,0,19,76,Basic,9
USR_46539,1,15,25,Pro,3
USR_46540,1,18,77,Basic,1
USR_46541,0,7,50,Basic,4
USR_46542,0,14,90,Basic,3
USR_46543,1,17,75,Pro,7
USR_46544,1,12,10,Basic,3
USR_46545,1,2,5,Basic,6
USR_46546,1,2,17,Basic,2
USR_46547,0,10,36,Basic,5
USR_46548,1,5,96,Pro,10
USR_46549,0,19,15,Basic,7
USR_46550,1,4,64,Basic,5
USR_46551,0,4,30,Enterprise,6
USR_46552,0,18,23,Basic,4
USR_46553,1,16,7,Pro,4
USR_46554,1,10,70,Pro,6
USR_46555,1,2,73,Pro,5
USR_46556,1,4,6,Basic,2
USR_46557,0,11,52,Basic,5
USR_46558,0,4,3,Pro,3
USR_46559,0,7,83,Basic,10
USR_46560,1,1,2,Enterprise,2
USR_46561,1,15,28,Basic,9
USR_46562,0,18,36,Pro,2
USR_46563,0,17,82,Basic,9
USR_46564,0,10,94,Basic,9
USR_46565,0,19,28,Basic,4
USR_46566,1,18,80,Basic,4
USR_46567,1,3,3,Basic,1
USR_46568,0,15,67,Basic,7
USR_46569,0,5,25,Basic,6
USR_46570,0,13,66,Basic,5
USR_46571,0,17,86,Basic,2
USR_46572,1,19,1,Pro,10
USR_46573,0,17,55,Pro,6
USR_46574,1,14,23,Enterprise,6
USR_46575,0,16,11,Basic,7
USR_46576,0,11,79,Basic,7
USR_46577,0,5,22,Enterprise,10
USR_46578,0,4,69,Basic,6
USR_46579,1,17,51,Pro,6
USR_46580,0,15,18,Pro,8
USR_46581,1,13,45,Basic,10
USR_46582,0,9,95,Pro,4
USR_46583,0,1,68,Basic,6
USR_46584,0,1,75,Basic,7
USR_46585,0,14,98,Basic,7
USR_46586,1,9,16,Basic,6
USR_46587,1,13,66,Enterprise,3
USR_46588,1,10,53,Basic,8
USR_46589,1,12,16,Basic,6
USR_46590,0,7,63,Basic,5
USR_46591,0,16,89,Pro,4
USR_46592,1,13,20,Basic,8
USR_46593,0,14,79,Basic,9
USR_46594,0,3,42,Basic,10
USR_46595,0,12,49,Pro,2
USR_46596,0,8,83,Pro,6
USR_46597,0,6,46,Basic,4
USR_46598,0,9,16,Basic,10
USR_46599,0,5,21,Basic,5
USR_46600,1,1,13,Basic,6
USR_46601,0,12,59,Basic,6
USR_46602,0,12,77,Basic,6
USR_46603,0,2,88,Basic,3
USR_46604,1,10,9,Basic,6
USR_46605,0,17,83,Enterprise,7
USR_46606,1,5,83,Enterprise,3
USR_46607,0,19,18,Enterprise,7
USR_46608,1,15,96,Basic,10
USR_46609,1,11,12,Enterprise,7
USR_46610,1,15,83,Basic,3
USR_46611,0,3,53,Basic,5
USR_46612,0,15,57,Basic,10
USR_46613,0,5,98,Basic,1
USR_46614,1,18,70,Pro,8
USR_46615,0,1,32,Basic,9
USR_46616,1,6,34,Basic,1
USR_46617,0,10,81,Basic,4
USR_46618,1,12,93,Basic,8
USR_46619,0,4,59,Pro,3
USR_46620,0,11,1,Basic,8
USR_46621,0,9,95,Enterprise,3
USR_46622,1,9,66,Basic,1
USR_46623,0,12,22,Basic,6
USR_46624,1,7,17,Basic,10
USR_46625,1,5,6,Enterprise,5
USR_46626,1,2,94,Basic,5
USR_46627,1,13,69,Basic,2
USR_46628,0,3,13,Basic,4
USR_46629,0,8,65,Enterprise,3
USR_46630,1,15,22,Basic,9
USR_46631,0,19,75,Basic,2
USR_46632,1,14,77,Basic,8
USR_46633,0,9,71,Basic,5
USR_46634,0,18,40,Basic,10
USR_46635,0,17,40,Basic,3
USR_46636,0,17,38,Basic,1
USR_46637,1,4,9,Basic,6
USR_46638,0,18,57,Basic,7
USR_46639,0,12,32,Basic,7
USR_46640,1,8,34,Pro,1
USR_46641,1,18,48,Basic,10
USR_46642,0,16,61,Basic,7
USR_46643,1,1,71,Basic,8
USR_46644,0,2,47,Basic,7
USR_46645,1,11,96,Pro,5
USR_46646,1,14,33,Pro,3
USR_46647,0,19,70,Basic,4
USR_46648,1,13,3,Pro,3
USR_46649,0,18,71,Basic,8
USR_46650,1,14,92,Basic,8
USR_46651,0,9,77,Basic,8
USR_46652,0,9,65,Basic,4
USR_46653,1,2,34,Basic,7
USR_46654,1,4,1,Basic,2
USR_46655,1,4,44,Enterprise,7
USR_46656,0,18,35,Basic,5
USR_46657,0,14,71,Pro,3
USR_46658,1,15,14,Pro,1
USR_46659,0,5,29,Enterprise,7
USR_46660,0,2,96,Basic,10
USR_46661,1,8,22,Basic,10
USR_46662,0,12,8,Pro,7
USR_46663,1,2,21,Basic,3
USR_46664,0,12,14,Basic,10
USR_46665,0,18,68,Basic,4
USR_46666,0,6,21,Basic,4
USR_46667,0,12,32,Pro,2
USR_46668,1,1,83,Basic,4
USR_46669,1,19,86,Enterprise,1
USR_46670,0,7,95,Basic,5
USR_46671,1,13,39,Pro,7
USR_46672,0,17,5,Basic,3
USR_46673,1,1,68,Basic,8
USR_46674,0,5,42,Basic,10
USR_46675,0,11,13,Basic,8
USR_46676,0,14,77,Pro,7
USR_46677,0,8,76,Enterprise,6
USR_46678,0,5,49,Basic,6
USR_46679,1,8,27,Basic,10
USR_46680,0,2,36,Basic,2
USR_46681,0,6,22,Basic,5
USR_46682,1,15,64,Basic,1
USR_46683,0,1,34,Enterprise,2
USR_46684,0,12,97,Basic,3
USR_46685,0,13,61,Basic,4
USR_46686,1,2,33,Basic,10
USR_46687,1,14,59,Basic,5
USR_46688,0,14,62,Basic,7
USR_46689,1,18,19,Basic,1
USR_46690,0,18,38,Basic,4
USR_46691,0,14,37,Basic,6
USR_46692,0,12,5,Basic,5
USR_46693,1,12,87,Basic,6
USR_46694,0,6,73,Pro,8
USR_46695,0,9,21,Basic,4
USR_46696,0,4,90,Basic,5
USR_46697,1,7,76,Basic,5
USR_46698,0,9,59,Basic,2
USR_46699,0,16,85,Basic,6
USR_46700,1,12,16,Basic,10
USR_46701,0,7,98,Enterprise,4
USR_46702,1,12,11,Basic,10
USR_46703,0,1,99,Basic,3
USR_46704,0,15,49,Basic,3
USR_46705,0,14,52,Enterprise,5
